Word,IsNeologism,DensityAtRadius0.550,GrowthMonotonicityAtRadius0.550,GrowthSlopeAtRadius0.550,DensityAtRadius0.525,GrowthMonotonicityAtRadius0.525,GrowthSlopeAtRadius0.525,DensityAtRadius0.500,GrowthMonotonicityAtRadius0.500,GrowthSlopeAtRadius0.500,DensityAtRadius0.475,GrowthMonotonicityAtRadius0.475,GrowthSlopeAtRadius0.475,DensityAtRadius0.450,GrowthMonotonicityAtRadius0.450,GrowthSlopeAtRadius0.450,DensityAtRadius0.425,GrowthMonotonicityAtRadius0.425,GrowthSlopeAtRadius0.425,DensityAtRadius0.400,GrowthMonotonicityAtRadius0.400,GrowthSlopeAtRadius0.400,DensityAtRadius0.375,GrowthMonotonicityAtRadius0.375,GrowthSlopeAtRadius0.375,DensityAtRadius0.350,GrowthMonotonicityAtRadius0.350,GrowthSlopeAtRadius0.350
frfr,1,2.995732273553991,0.39999999999999997,6.563740024089745e-07,3.367295829986474,0.39999999999999997,6.737898134032567e-07,3.4965075614664802,0.39999999999999997,6.030530456318366e-07,3.713572066704308,0.39999999999999997,5.667331813082643e-07,4.174387269895637,0.39999999999999997,4.4203826826778896e-07,4.718498871295094,0.7999999999999999,2.3578581242421964e-07,5.204006687076795,0.7999999999999999,2.951950449062775e-07,5.739792912179234,0.7999999999999999,3.026654405094847e-07,6.2285110035911835,0.7999999999999999,2.7829322748909646e-07
lmbo,0,4.605170185988092,0.7999999999999999,5.313432280308049e-06,4.897839799950911,0.7999999999999999,4.088681243259357e-06,5.159055299214529,0.7999999999999999,3.4667100467777503e-06,5.420534999272286,0.7999999999999999,2.786128805478642e-06,5.707110264748875,0.7999999999999999,2.2489179678721697e-06,6.016157159698354,0.7999999999999999,2.1253034592276915e-06,6.368187186350492,0.7999999999999999,1.551224651548051e-06,6.669498089857879,1.0,2.5547757311791062e-06,6.964135612418245,1.0,2.055552262721519e-06
bangtan,1,0.6931471805599453,0.7378647873726218,5.2441495705362434e-08,1.6094379124341003,0.9486832980505139,1.2044370890119574e-07,1.791759469228055,0.9486832980505139,1.270193811837353e-07,1.9459101490553132,0.9486832980505139,1.1492700686964023e-07,2.9444389791664403,0.7999999999999999,5.294550874281639e-07,3.258096538021482,0.7999999999999999,4.5078778739031034e-07,3.8918202981106265,0.7999999999999999,3.495118256532027e-07,4.406719247264253,0.7999999999999999,3.330791576181541e-07,4.90527477843843,0.7999999999999999,2.536232749173807e-07
biebs,0,3.828641396489095,0.7999999999999999,3.6849360395453376e-06,3.970291913552122,0.7999999999999999,3.2052478783567958e-06,4.143134726391533,0.7999999999999999,2.7219726299517403e-06,4.3694478524670215,0.7999999999999999,2.203454989597244e-06,4.672828834461906,0.7999999999999999,1.7101000083641452e-06,4.9344739331306915,0.7999999999999999,1.3669645023612176e-06,5.209486152841421,0.7999999999999999,1.1896291476979689e-06,5.58724865840025,0.7999999999999999,8.337413935746084e-07,5.948034989180646,0.7999999999999999,5.928845246416273e-07
oomfs,1,3.1780538303479458,0.7999999999999999,7.630403880980211e-07,3.6888794541139363,0.7999999999999999,5.086838801766116e-07,4.127134385045092,0.7999999999999999,5.035191630949661e-07,4.61512051684126,0.7999999999999999,5.295805409805584e-07,5.111987788356544,1.0,9.264745288385965e-07,5.5909869805108565,1.0,1.037873426937282e-06,6.054439346269371,1.0,8.735826808174167e-07,6.431331081933479,0.6000000000000001,1.2461537804246198e-06,6.7580945044277305,0.7999999999999999,1.029220369926706e-06
buddies,0,1.6094379124341003,0.39999999999999997,1.2341684592528008e-06,1.6094379124341003,0.39999999999999997,1.2341684592528008e-06,1.9459101490553132,0.39999999999999997,9.63455705171515e-07,2.70805020110221,0.39999999999999997,6.29296007188236e-07,2.995732273553991,0.7999999999999999,1.5432746988354979e-06,3.2188758248682006,0.7999999999999999,3.4561803031049654e-06,3.6109179126442243,0.7999999999999999,2.38565398848114e-06,3.7612001156935624,0.7999999999999999,3.017817239457882e-06,4.174387269895637,0.7999999999999999,2.75474967587852e-06
blockchain,1,0.6931471805599453,-1.0,-3.511069155246409e-07,0.6931471805599453,-1.0,-3.511069155246409e-07,1.0986122886681098,-0.7999999999999999,-1.192865336459886e-07,1.0986122886681098,-0.7999999999999999,-1.192865336459886e-07,1.3862943611198906,-0.39999999999999997,-5.619607407667535e-08,1.6094379124341003,-0.39999999999999997,-8.648590926010311e-07,2.302585092994046,-1.0,-5.73543092641172e-06,2.6390573296152584,-1.0,-4.377946508025424e-06,3.6635616461296463,-1.0,-2.9393386442158888e-06
technologies,0,1.3862943611198906,-0.19999999999999998,-3.856606324431221e-06,1.3862943611198906,-0.19999999999999998,-3.856606324431221e-06,1.791759469228055,-0.7999999999999999,-1.152297352186069e-05,1.791759469228055,-0.7999999999999999,-1.152297352186069e-05,2.302585092994046,-0.7999999999999999,-6.6663742926944905e-06,2.6390573296152584,-0.7999999999999999,-7.666350967557567e-06,3.044522437723423,-0.7999999999999999,-5.2623255414568114e-06,3.5553480614894135,-0.7999999999999999,-3.83396453858846e-06,4.060443010546419,-0.7999999999999999,-2.665717453656148e-06
skz,1,4.31748811353631,0.7999999999999999,1.1327724924477847e-06,4.7535901911063645,0.7999999999999999,7.652222490386436e-07,5.135798437050262,0.7999999999999999,5.771000928273283e-07,5.402677381872279,0.7999999999999999,4.637239380179329e-07,5.652489180268651,0.7999999999999999,3.857859403029124e-07,5.855071922202427,0.7999999999999999,3.4661721400272625e-07,6.068425588244111,0.7999999999999999,3.3277862134584087e-07,6.263398262591624,0.7999999999999999,3.260162706982723e-07,6.54965074223381,0.7999999999999999,3.38190595585474e-07
jls,0,3.5553480614894135,0.7999999999999999,3.787415278286766e-07,3.912023005428146,0.39999999999999997,1.4119726599203112e-07,4.189654742026425,0.39999999999999997,1.0956077390518752e-07,4.532599493153256,0.39999999999999997,5.528868099077849e-08,4.836281906951478,0.39999999999999997,7.149135360174997e-08,5.117993812416755,0.39999999999999997,5.8275594539986946e-08,5.43372200355424,0.7999999999999999,1.506041731260998e-07,5.733341276897746,0.7999999999999999,2.349963354965634e-07,6.025865973825314,0.7999999999999999,2.373529290410808e-07
directioner,1,3.5553480614894135,-0.39999999999999997,1.627830003196873e-08,3.7612001156935624,0.6000000000000001,4.0237927506092934e-08,4.1588830833596715,0.6000000000000001,2.69302950488427e-08,4.499809670330265,0.6000000000000001,2.686452980619298e-08,4.787491742782046,0.6000000000000001,2.6550220300263727e-08,4.955827057601261,1.0,1.44050992663222e-08,5.19295685089021,0.6000000000000001,1.5756207879848e-08,5.4116460518550396,0.39999999999999997,1.9223604146260663e-08,5.62040086571715,-0.39999999999999997,-1.630573612542602e-08
supporter,0,1.9459101490553132,0.7999999999999999,1.726603081061296e-05,1.9459101490553132,0.7999999999999999,1.726603081061296e-05,2.302585092994046,0.7999999999999999,1.2649567253687765e-05,2.6390573296152584,0.7999999999999999,8.768777983353595e-06,2.833213344056216,0.7999999999999999,1.2113130272596613e-05,3.044522437723423,0.7999999999999999,9.679800659249505e-06,3.332204510175204,0.7999999999999999,8.102948242146804e-06,3.713572066704308,0.39999999999999997,5.251756622185565e-06,4.0943445622221,0.39999999999999997,3.734807876760799e-06
ps5,1,3.1780538303479458,-0.19999999999999998,-3.85140565583607e-07,3.5263605246161616,-0.19999999999999998,-3.294565479165122e-07,3.6888794541139363,-0.19999999999999998,-2.1685111795050952e-07,4.04305126783455,-1.0,-8.710787153146947e-06,4.51085950651685,-1.0,-5.922237699657266e-06,4.875197323201151,-1.0,-4.426869048678421e-06,5.231108616854587,-0.7999999999999999,-2.7516115162268912e-06,5.541263545158426,-0.39999999999999997,-1.2380331707046125e-06,5.8944028342648505,-0.39999999999999997,-9.045613287514409e-07
tron,0,1.3862943611198906,0.9486832980505139,9.436595427385383e-08,1.791759469228055,0.9486832980505139,8.54078264971691e-08,2.1972245773362196,-0.39999999999999997,-3.100504162141801e-08,2.772588722239781,-0.39999999999999997,-5.902507896233711e-09,3.367295829986474,-0.39999999999999997,-6.501749332295138e-08,3.8501476017100584,0.39999999999999997,2.3832209216202544e-08,4.1588830833596715,-0.7999999999999999,-9.33845458157147e-08,4.442651256490317,-0.7999999999999999,-1.0012447280926511e-07,4.867534450455582,-0.39999999999999997,-1.3833869925963586e-06
