Word,IsNeologism,DensityAtRadius0.550,GrowthMonotonicityAtRadius0.550,GrowthSlopeAtRadius0.550,DensityAtRadius0.525,GrowthMonotonicityAtRadius0.525,GrowthSlopeAtRadius0.525,DensityAtRadius0.500,GrowthMonotonicityAtRadius0.500,GrowthSlopeAtRadius0.500,DensityAtRadius0.475,GrowthMonotonicityAtRadius0.475,GrowthSlopeAtRadius0.475,DensityAtRadius0.450,GrowthMonotonicityAtRadius0.450,GrowthSlopeAtRadius0.450,DensityAtRadius0.425,GrowthMonotonicityAtRadius0.425,GrowthSlopeAtRadius0.425,DensityAtRadius0.400,GrowthMonotonicityAtRadius0.400,GrowthSlopeAtRadius0.400,DensityAtRadius0.375,GrowthMonotonicityAtRadius0.375,GrowthSlopeAtRadius0.375,DensityAtRadius0.350,GrowthMonotonicityAtRadius0.350,GrowthSlopeAtRadius0.350
crypto,1,0.0,NaN,NaN,0.0,NaN,NaN,0.6931471805599453,0.7378647873726218,1.0932910976618893e-07,1.9459101490553132,0.19999999999999998,-4.2889401146367056e-07,3.4657359027997265,-0.39999999999999997,-8.945203959040239e-07,4.477336814478207,-0.7999999999999999,-1.3205396623393095e-06,5.3612921657094255,-0.7999999999999999,-1.6537647053812041e-06,6.09807428216624,-0.7999999999999999,-1.7435999635206628e-06,6.7464121285733745,-0.39999999999999997,-1.6777839450934541e-06
markets,0,2.3978952727983707,NaN,NaN,2.833213344056216,NaN,NaN,3.258096538021482,-0.7999999999999999,-5.450489200276715e-06,3.8918202981106265,-0.7999999999999999,-1.0495150539618657e-05,4.499809670330265,-0.7999999999999999,-6.5201060399135005e-06,5.056245805348308,-0.7999999999999999,-5.673112881144878e-06,5.5093883366279774,-0.7999999999999999,-4.3623156718725036e-06,6.042632833682381,-0.7999999999999999,-3.588324257041719e-06,6.569481420414296,-0.7999999999999999,-2.6407100443924274e-06
namjoon,1,2.70805020110221,0.9486832980505139,2.842528283642467e-07,3.1780538303479458,0.9486832980505139,3.028297914918036e-07,3.6888794541139363,0.9486832980505139,3.4334753741093213e-07,4.02535169073515,0.9486832980505139,2.987188182174422e-07,4.3694478524670215,0.9486832980505139,2.529108236684301e-07,4.727387818712341,0.7999999999999999,1.7043367461830606e-06,5.081404364984463,0.7999999999999999,2.369323824140188e-06,5.572154032177765,0.7999999999999999,1.5382942999195054e-06,6.1092475827643655,0.7999999999999999,1.504184038635772e-06
handsome,0,3.044522437723423,0.7999999999999999,3.97331444291066e-06,3.6109179126442243,0.7999999999999999,2.272300152109522e-06,4.02535169073515,0.7999999999999999,1.650693555040736e-06,4.382026634673881,0.7999999999999999,1.3429244543519639e-06,4.844187086458591,0.7999999999999999,1.2147107694818287e-06,5.298317366548036,0.7999999999999999,8.385939954851174e-07,5.817111159963204,0.7999999999999999,8.521215693577869e-07,6.421622267806518,0.7999999999999999,6.97017190411117e-07,7.024649030453636,1.0,4.817997741516488e-07
frfr,1,4.394449154672439,1.0,3.0037826289673684e-05,5.43372200355424,1.0,1.3985194698431413e-05,6.253828811575473,1.0,7.799385363545144e-06,6.873163834212518,1.0,5.057901502099673e-06,7.404887575616125,0.7999999999999999,3.3932606536644017e-06,7.818430272070656,0.7999999999999999,2.9367898903362576e-06,8.166216268592143,0.7999999999999999,2.3740472341188515e-06,8.484049972822984,0.7999999999999999,2.004822032102236e-06,8.735203590618699,0.7999999999999999,1.7256718785593368e-06
lmbo,0,6.169610732491456,1.0,5.638555912821703e-06,6.673297967767654,1.0,4.052230493649238e-06,7.085901464365611,1.0,3.298787951657131e-06,7.459338895220296,0.7999999999999999,2.7563302794744837e-06,7.80954132465341,0.7999999999999999,2.418810228217592e-06,8.169902647359145,0.7999999999999999,2.1117793466412464e-06,8.462103225098277,0.7999999999999999,1.9620591893977674e-06,8.730690365678642,0.7999999999999999,1.7438441750291936e-06,8.954415331137593,0.7999999999999999,1.703474833909593e-06
bangtan,1,2.5649493574615367,0.9486832980505139,5.309410327400831e-07,3.1354942159291497,0.9486832980505139,4.4320629924267666e-07,3.784189633918261,0.9486832980505139,3.770961627941021e-07,4.394449154672439,1.0,3.024080577794522e-07,4.770684624465665,1.0,2.679344482625742e-07,5.123963979403259,0.7999999999999999,3.211802014307771e-07,5.541263545158426,0.7999999999999999,1.6269215038063104e-06,5.996452088619021,0.7999999999999999,1.120531537971994e-06,6.478509642208569,0.7999999999999999,8.689797584097035e-07
biebs,0,4.110873864173311,0.7999999999999999,5.532017993419017e-06,4.442651256490317,0.7999999999999999,4.361880447882411e-06,4.762173934797756,0.7999999999999999,3.592426448539416e-06,5.049856007249537,0.7999999999999999,2.776743340841615e-06,5.327876168789581,0.7999999999999999,2.4177370544172227e-06,5.683579767338681,0.7999999999999999,1.913177664574803e-06,6.066108090103747,0.7999999999999999,1.402511614935943e-06,6.52649485957079,0.7999999999999999,1.2743494167601241e-06,6.97166860472579,1.0,2.229119269967436e-06
oomfs,1,0.6931471805599453,0.19999999999999998,1.1341225436452507e-05,1.3862943611198906,0.19999999999999998,1.9925147803997337e-06,2.1972245773362196,0.19999999999999998,8.437644645608331e-07,2.995732273553991,0.19999999999999998,-4.282560880694175e-08,3.8066624897703196,0.7999999999999999,7.418191366032891e-06,4.465908118654584,0.7999999999999999,4.57396009697157e-06,5.241747015059643,0.7999999999999999,4.357988978263393e-06,5.6937321388027,0.7999999999999999,3.47167189143572e-06,6.345636360828596,0.7999999999999999,2.473570486949988e-06
buddies,0,1.6094379124341003,0.39999999999999997,9.787357211418248e-07,1.791759469228055,0.39999999999999997,1.1728406869849329e-06,2.1972245773362196,-0.19999999999999998,-1.4352727535971735e-06,2.3978952727983707,-0.39999999999999997,-1.690269313776765e-06,2.995732273553991,-0.39999999999999997,-9.176787649721698e-07,3.4965075614664802,0.19999999999999998,2.1546564065121055e-07,3.8066624897703196,0.19999999999999998,3.225179510848515e-07,4.30406509320417,0.7999999999999999,7.82479989826226e-07,4.927253685157205,0.7999999999999999,6.963309191414226e-07
blockchain,1,3.258096538021482,-0.39999999999999997,-5.098317733325491e-07,4.48863636973214,-0.39999999999999997,-6.836432076181689e-07,5.225746673713202,-0.39999999999999997,-6.62781405607602e-07,5.883322388488279,-0.39999999999999997,-5.148413974057372e-07,6.418364935936212,-0.39999999999999997,-7.703368230301256e-07,6.858565034791365,-0.39999999999999997,-9.537162145415374e-07,7.286191714702382,-0.7999999999999999,-1.0622970541002733e-06,7.6638772587034705,-0.7999999999999999,-1.1121166086843508e-06,7.991253929840199,-0.7999999999999999,-1.1362629258686563e-06
technologies,0,3.044522437723423,-0.7999999999999999,-2.2054543901988637e-06,3.871201010907891,-1.0,-1.1512482735504505e-06,4.718498871295094,-0.7999999999999999,-1.5310516130165307e-06,5.41610040220442,-0.7999999999999999,-1.2819834542867457e-06,5.929589143389895,-0.7999999999999999,-9.832218921201505e-07,6.398594934535208,-0.7999999999999999,-9.743984886176464e-07,6.853299093186078,-0.7999999999999999,-8.939938003456426e-07,7.274479558773871,-0.7999999999999999,-8.716403812437535e-07,7.646353722445999,-0.39999999999999997,-1.0346854538844367e-06
skz,1,2.70805020110221,0.9486832980505139,6.254555553947222e-07,3.4339872044851463,0.9486832980505139,4.2302379564835606e-07,4.02535169073515,0.9486832980505139,3.509511635984957e-07,4.5217885770490405,0.7999999999999999,4.489996514399287e-07,4.859812404361672,0.7999999999999999,3.6449973291956596e-07,5.209486152841421,0.7999999999999999,2.9869247063972285e-07,5.53338948872752,0.7999999999999999,1.4229539466411417e-06,5.872117789475416,0.7999999999999999,1.2381646677541512e-06,6.333279628139691,1.0,9.463492226488431e-07
jls,0,2.9444389791664403,0.7999999999999999,7.148200787293223e-07,3.4011973816621555,0.7999999999999999,7.644637914766054e-07,3.8918202981106265,0.7999999999999999,7.884054205759781e-07,4.406719247264253,0.7999999999999999,2.2577714897906443e-06,4.948759890378168,0.7999999999999999,2.821729010584999e-06,5.3706380281276624,0.7999999999999999,1.9495991288000283e-06,5.786897381366708,0.7999999999999999,1.4577487713491663e-06,6.226536669287466,1.0,1.0886918765066545e-06,6.688354713946762,1.0,9.501385107987362e-07
directioner,1,2.70805020110221,0.9486832980505139,1.4458461765249703e-06,3.091042453358316,0.9486832980505139,1.5714188632779486e-06,3.4011973816621555,1.0,2.328114069562865e-06,3.784189633918261,1.0,3.0768644600510002e-06,4.143134726391533,1.0,2.271391594529271e-06,4.465908118654584,1.0,2.1264645431772075e-06,4.962844630259907,1.0,3.6416054485633695e-06,5.318119993844216,1.0,2.7236170535707465e-06,5.66988092298052,1.0,2.149496974243942e-06
supporter,0,1.0986122886681098,1.0,2.92049049520697e-05,1.0986122886681098,1.0,2.92049049520697e-05,1.9459101490553132,1.0,9.78858320261915e-06,2.772588722239781,1.0,3.996069515149812e-06,3.258096538021482,1.0,2.6079588644662405e-06,3.58351893845611,1.0,5.216932899441436e-06,3.8918202981106265,0.7999999999999999,3.517635661119726e-06,4.31748811353631,0.7999999999999999,3.0463079482940026e-06,4.859812404361672,0.39999999999999997,1.402215269269638e-06
ps5,1,2.3978952727983707,-0.19999999999999998,-6.278737604646434e-07,3.258096538021482,-1.0,-1.6942923938635027e-05,4.07753744390572,-0.7999999999999999,-8.123806505836307e-06,4.672828834461906,-0.7999999999999999,-3.7155111010365154e-06,5.198497031265826,-0.7999999999999999,-2.1321318710327467e-06,5.703782474656201,-0.19999999999999998,-9.692881725744157e-07,6.142037405587356,-0.39999999999999997,-9.657283379025425e-07,6.4967749901858625,-0.7999999999999999,-8.823047206067339e-07,6.866933284461882,-0.7999999999999999,-9.165425664688882e-07
tron,0,1.3862943611198906,-0.39999999999999997,-5.982214871944986e-07,1.791759469228055,0.0,1.4218673074817192e-07,2.3978952727983707,0.7999999999999999,3.006153583002424e-07,3.1354942159291497,0.0,1.150829058762307e-08,4.02535169073515,0.0,7.183784563199375e-08,4.77912349311153,0.6000000000000001,4.0354811999356487e-07,5.365976015021851,-0.39999999999999997,1.0704637426968592e-07,5.924255797414532,-0.39999999999999997,-1.1521349516551565e-07,6.4967749901858625,-0.39999999999999997,-5.313491127991103e-08
airpods,1,1.791759469228055,-0.39999999999999997,-8.424257599766827e-06,2.0794415416798357,-0.39999999999999997,-6.2878115851620604e-06,2.70805020110221,-0.39999999999999997,-3.5289231024674084e-06,2.833213344056216,-0.39999999999999997,-3.040259143451902e-06,3.6635616461296463,-0.19999999999999998,-2.3804157042574077e-06,4.204692619390966,-0.19999999999999998,-1.545193059401111e-06,4.68213122712422,-0.39999999999999997,-9.804795274743388e-07,5.267858159063328,0.0,2.23081549380113e-07,5.823045895483019,-0.19999999999999998,3.245889195931603e-07
headset,0,1.6094379124341003,-0.7999999999999999,-2.3145460853005305e-06,2.0794415416798357,-0.7999999999999999,-6.67003328327903e-06,2.772588722239781,-0.7999999999999999,-3.3271890491106844e-06,3.258096538021482,-1.0,-2.0131247409621254e-05,3.784189633918261,-1.0,-1.1797603793433423e-05,4.290459441148391,-1.0,-7.948982569270336e-06,5.003946305945459,-1.0,-4.611696062007441e-06,5.598421958998375,-1.0,-3.0982177121974596e-06,6.0867747269123065,-0.7999999999999999,-1.8444564741754597e-06
selca,1,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,1.6094379124341003,0.9486832980505139,1.0092385804190564e-07,3.4011973816621555,1.0,3.032494045647458e-07,4.0943445622221,0.7999999999999999,2.2933431343832068e-07,4.605170185988092,0.7999999999999999,2.622032859880565e-07,4.955827057601261,1.0,8.040587909124577e-07,5.541263545158426,1.0,5.7109248252694e-07
shinee,0,4.844187086458591,NaN,NaN,5.003946305945459,NaN,NaN,5.159055299214529,NaN,NaN,5.2832037287379885,0.7999999999999999,1.9640263146897377e-07,5.402677381872279,1.0,1.8920878635822998e-07,5.572154032177765,1.0,2.0470757771541878e-07,5.924255797414532,0.7999999999999999,2.0250222737540045e-07,6.295266001439646,0.7999999999999999,3.345482246872181e-07,6.761572768804055,0.7999999999999999,3.232946975363982e-07
imessage,1,1.0986122886681098,0.9486832980505139,6.458812136205166e-06,1.3862943611198906,0.39999999999999997,2.1157385909629028e-06,1.791759469228055,-0.19999999999999998,-3.433285438701422e-07,2.70805020110221,-0.19999999999999998,1.3689730772250468e-08,3.091042453358316,-0.19999999999999998,-2.998124580498975e-07,3.9318256327243257,0.7999999999999999,2.1664394755604354e-06,4.5217885770490405,0.7999999999999999,5.512478457043554e-07,4.976733742420574,0.7999999999999999,3.70247620395317e-07,5.53338948872752,0.0,3.1294080158737595e-08
itouch,0,2.70805020110221,0.6000000000000001,4.804986351131492e-06,3.4011973816621555,0.6000000000000001,2.906516357213077e-06,4.174387269895637,0.6000000000000001,1.5219352284036973e-06,4.770684624465665,0.6000000000000001,2.969648293369341e-06,5.236441962829949,0.6000000000000001,1.6417676652083475e-06,5.666426688112432,0.0,5.120435417712473e-07,6.054439346269371,0.0,9.448867237904311e-08,6.393590753950631,-0.39999999999999997,-9.210870163278383e-07,6.763884908562435,-0.39999999999999997,-9.55461588223413e-07
normalize,1,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.6931471805599453,0.7999999999999999,7.228326550431185e-05,1.3862943611198906,0.7999999999999999,2.4123231587862425e-05,1.9459101490553132,0.7999999999999999,1.1863585671801283e-05,2.5649493574615367,0.7999999999999999,8.733383850890203e-06,3.2188758248682006,0.6000000000000001,8.399772546995975e-06
justify,0,0.6931471805599453,NaN,NaN,0.6931471805599453,NaN,NaN,1.0986122886681098,NaN,NaN,1.6094379124341003,NaN,NaN,2.302585092994046,-0.7999999999999999,-7.645426039310465e-08,3.4011973816621555,-0.7999999999999999,-8.616478575028568e-07,4.343805421853684,-0.39999999999999997,-1.668909507068221e-07,5.147494476813453,-0.39999999999999997,-6.981590596403241e-08,5.872117789475416,-0.7999999999999999,-4.62980328205653e-07
wayv,1,1.6094379124341003,NaN,NaN,2.3978952727983707,0.9486832980505139,5.618464097931193e-07,3.044522437723423,0.9486832980505139,4.1434936475283587e-07,3.8918202981106265,0.7999999999999999,3.342690574221935e-07,4.477336814478207,0.7999999999999999,2.814016515347379e-07,4.836281906951478,1.0,2.6283240909348854e-07,5.14166355650266,0.7999999999999999,2.394828124397867e-07,5.407171771460119,0.7999999999999999,2.49634787471861e-07,5.996452088619021,0.7999999999999999,5.143591192839222e-07
tokio,0,0.0,NaN,NaN,1.0986122886681098,-0.19999999999999998,8.803144462569287e-08,1.791759469228055,0.39999999999999997,1.5159155483978771e-07,2.995732273553991,1.0,2.6431905599509246e-06,3.871201010907891,0.7999999999999999,7.964776805488322e-06,4.564348191467836,0.7999999999999999,4.3912962428947085e-06,5.241747015059643,0.7999999999999999,2.4461810569014183e-06,5.802118375377063,0.7999999999999999,1.5362932563177777e-06,6.2878585601617845,0.7999999999999999,1.106597566712395e-06
lockdowns,1,0.0,NaN,NaN,0.6931471805599453,-0.7999999999999999,-3.4719853456156206e-06,2.0794415416798357,-0.39999999999999997,-2.493019451971528e-06,2.70805020110221,-0.39999999999999997,-1.3774841677334086e-06,3.8501476017100584,-0.39999999999999997,-1.2038088806724042e-06,4.859812404361672,-0.39999999999999997,-1.397492515054706e-06,5.749392985908253,-0.39999999999999997,-7.925379610618347e-07,6.473890696352274,-0.39999999999999997,-7.920646732551294e-07,7.0630481633881725,-0.39999999999999997,-5.595243766087156e-07
pandemic,0,2.0794415416798357,NaN,NaN,2.3978952727983707,-0.39999999999999997,3.0010076278360727e-06,2.9444389791664403,-0.39999999999999997,1.702693561541819e-06,3.2188758248682006,-0.39999999999999997,1.2901004673905743e-06,3.5263605246161616,-0.39999999999999997,9.375414722088595e-07,3.9512437185814275,-0.39999999999999997,5.486699781003805e-07,4.553876891600541,-0.19999999999999998,1.9482583543519965e-08,5.2574953720277815,-0.19999999999999998,-2.94910076365669e-07,5.8522024797744745,-0.39999999999999997,-4.862098671116108e-07
